,id,price_category,make,year,mileage,power,car_type,color,fuel_type,transmission,n_doors,n_cylinders,displacement,dry_weight,acceleration,top_speed,n_seats,emission,emission_label,flg_missing_power,flg_missing_car_type,flg_missing_color,flg_missing_fuel_type,flg_missing_transmission,flg_missing_n_doors,flg_missing_n_cylinders,flg_missing_displacement,flg_missing_dry_weight,flg_missing_acceleration,flg_missing_top_speed,flg_missing_n_seats,flg_missing_emission,flg_missing_emission_label,car_maker,Color Dutch,Color English,class,average price,car_make,country,class_rank
50,58,2 (1K-2K),chrysler,2001,246104,141.0,cabriolet,grijs,benzine,Handgeschakeld,2.0,4.0,1996.0,1500.0,12.0,200.0,4.0,100.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,chrysler,grijs,Gray,2 (1K-2K),1500.0,chrysler,United States,2
51,59,3 (2K-5K),peugeot,2004,133891,136.0,stationwagon,grijs,benzine,,4.0,4.0,1997.0,1366.0,,,5.0,1.0,,0,0,0,0,1,0,0,0,0,1,1,0,0,1,peugeot,grijs,Gray,3 (2K-5K),2500.0,peugeot,France,3
52,60,5 (10K-15K),audi,2003,174003,344.0,sedan,blauw,benzine,Handgeschakeld,4.0,8.0,4163.0,1635.0,5.6,250.0,5.0,213.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,audi,blauw,Blue,,,audi,Germany,5
53,61,2 (1K-2K),seat,2003,169898,75.0,sedan,groen,benzine,Handgeschakeld,4.0,4.0,1390.0,1050.0,13.6,176.0,5.0,58.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,seat,groen,Green,2 (1K-2K),1500.0,seat,Spain,2
54,62,2 (1K-2K),volkswagen,1999,168470,116.0,hatchback,zwart,benzine,Handgeschakeld,2.0,4.0,1984.0,1203.0,10.0,185.0,4.0,113.0,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,zwart,Black,2 (1K-2K),1500.0,volkswagen,Germany,2
55,63,4 (5K-10K),audi,2005,253422,116.0,stationwagon,zwart,diesel,Handgeschakeld,4.0,4.0,1896.0,,99.9,197.0,5.0,1.0,Euro4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,audi,zwart,Black,4 (5K-10K),7500.0,audi,Germany,4
56,65,4 (5K-10K),volvo,2010,159991,116.0,hatchback,zwart,diesel,Handgeschakeld,3.0,4.0,1560.0,1234.0,11.0,195.0,4.0,18.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volvo,zwart,Black,4 (5K-10K),7500.0,volvo,South Korea,4
57,66,3 (2K-5K),saab,1998,175995,150.0,sedan,grijs,benzine,Handgeschakeld,4.0,4.0,1985.0,1490.0,10.0,215.0,5.0,131.0,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,saab,grijs,Gray,3 (2K-5K),2500.0,saab,Sweden,3
58,67,1 (< 1K),volkswagen,2004,347408,59.0,hatchback,rood,diesel,Handgeschakeld,3.0,4.0,1716.0,943.0,,,,23.0,Euro3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,volkswagen,rood,Red,1 (< 1K),500.0,volkswagen,Germany,1
59,68,3 (2K-5K),fiat,2007,111385,78.0,hatchback,blauw,benzine,Semi-automaat,3.0,4.0,1368.0,1000.0,13.2,165.0,5.0,38.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fiat,blauw,Blue,3 (2K-5K),2500.0,fiat,Italy,3
60,69,5 (10K-15K),volvo,2005,95250,140.0,stationwagon,groen,benzine,Handgeschakeld,5.0,5.0,12175.0,1361.0,,,5.0,107.0,Euro4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,volvo,groen,Green,,,volvo,South Korea,5
61,71,1 (< 1K),volkswagen,2010,119409,122.0,hatchback,zwart,benzine,Handgeschakeld,3.0,4.0,1390.0,1190.0,9.5,200.0,5.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,volkswagen,zwart,Black,1 (< 1K),500.0,volkswagen,Germany,1
62,73,1 (< 1K),opel,2000,265197,65.0,hatchback,grijs,benzine,Handgeschakeld,4.0,4.0,1199.0,880.0,14.0,163.0,5.0,55.0,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,grijs,Gray,1 (< 1K),500.0,opel,Germany,1
63,74,3 (2K-5K),toyota,2008,128456,68.0,hatchback,grijs,benzine,Handgeschakeld,4.0,3.0,998.0,780.0,14.2,157.0,4.0,12.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,toyota,grijs,Gray,3 (2K-5K),2500.0,toyota,Japan,3
64,75,3 (2K-5K),peugeot,2006,63339,68.0,hatchback,zwart,benzine,Handgeschakeld,2.0,3.0,998.0,765.0,99.9,157.0,4.0,13.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,peugeot,zwart,Black,3 (2K-5K),2500.0,peugeot,France,3
65,76,3 (2K-5K),opel,2005,292181,155.0,sedan,blauw,benzine,Automaat,4.0,4.0,2198.0,1365.0,11.0,212.0,5.0,108.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,blauw,Blue,3 (2K-5K),2500.0,opel,Germany,3
66,77,4 (5K-10K),cadillac,2010,240144,,sedan,zwart,diesel,Automaat,4.0,,,,,,,87.0,Euro4,1,0,0,0,0,0,1,1,1,1,1,1,0,0,cadillac,zwart,Black,4 (5K-10K),7500.0,cadillac,United States,4
67,79,4 (5K-10K),daihatsu,2008,151123,105.0,,grijs,lpg g3,Handgeschakeld,,4.0,1495.0,1147.0,12.0,160.0,5.0,80.0,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,daihatsu,grijs,Gray,4 (5K-10K),7500.0,daihatsu,Japan,4
68,81,3 (2K-5K),citroen,2007,67941,68.0,hatchback,grijs,benzine,Handgeschakeld,5.0,3.0,998.0,780.0,13.7,157.0,4.0,13.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,citroen,grijs,Gray,3 (2K-5K),2500.0,citroen,France,3
69,82,3 (2K-5K),toyota,1998,164000,108.0,hatchback,blauw,benzine,Automaat,5.0,4.0,1587.0,1105.0,12.6,175.0,,1.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,toyota,blauw,Blue,3 (2K-5K),2500.0,toyota,Japan,3
70,83,4 (5K-10K),ford,2009,101155,101.0,mpv,grijs,benzine,Handgeschakeld,5.0,4.0,1596.0,1234.0,12.9,175.0,5.0,68.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ford,grijs,Gray,4 (5K-10K),7500.0,ford,United States,4
71,84,3 (2K-5K),fiat,2008,51220,78.0,mpv,grijs,benzine,Handgeschakeld,2.0,4.0,1368.0,,,165.0,4.0,1.0,,0,0,0,0,0,0,0,0,1,1,0,0,0,1,fiat,grijs,Gray,3 (2K-5K),2500.0,fiat,Italy,3
72,86,1 (< 1K),peugeot,2001,349049,108.0,hatchback,blauw,benzine,Handgeschakeld,3.0,4.0,1587.0,1030.0,,,,65.0,Euro3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,peugeot,blauw,Blue,1 (< 1K),500.0,peugeot,France,1
73,87,4 (5K-10K),volvo,2009,112622,136.0,sedan,blauw,diesel,Handgeschakeld,4.0,4.0,1997.0,1495.0,11.0,200.0,5.0,55.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volvo,blauw,Blue,4 (5K-10K),7500.0,volvo,South Korea,4
74,89,4 (5K-10K),toyota,2007,172107,87.0,hatchback,grijs,benzine,Automaat,5.0,4.0,1296.0,,,170.0,5.0,1.0,,0,0,0,0,0,0,0,0,1,1,0,0,0,1,toyota,grijs,Gray,4 (5K-10K),7500.0,toyota,Japan,4
75,90,6 (> 15K),audi,2011,97952,160.0,cabriolet,grijs,benzine,Handgeschakeld,2.0,4.0,1798.0,1285.0,7.0,223.0,2.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,audi,grijs,Gray,6 (> 15K),,audi,Germany,6
76,91,4 (5K-10K),bmw,2010,83769,116.0,hatchback,blauw,diesel,Handgeschakeld,5.0,4.0,1995.0,,10.3,200.0,5.0,22.0,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,bmw,blauw,Blue,4 (5K-10K),7500.0,bmw,Germany,4
77,92,3 (2K-5K),toyota,2003,183407,110.0,mpv,grijs,benzine,Handgeschakeld,5.0,4.0,1598.0,1170.0,11.4,180.0,5.0,78.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,toyota,grijs,Gray,3 (2K-5K),2500.0,toyota,Japan,3
78,94,3 (2K-5K),toyota,2001,138868,86.0,mpv,blauw,benzine,Handgeschakeld,5.0,4.0,1299.0,975.0,12.5,165.0,5.0,59.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,toyota,blauw,Blue,3 (2K-5K),2500.0,toyota,Japan,3
79,96,2 (1K-2K),renault,2002,247547,120.0,stationwagon,grijs,benzine,Handgeschakeld,5.0,4.0,1783.0,1290.0,10.9,200.0,5.0,88.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,grijs,Gray,2 (1K-2K),1500.0,renault,France,2
80,98,3 (2K-5K),opel,2005,221654,81.0,hatchback,grijs,benzine,Automaat,4.0,,1229.0,935.0,99.9,,5.0,31.0,Euro4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,opel,grijs,Gray,3 (2K-5K),2500.0,opel,Germany,3
81,99,2 (1K-2K),daihatsu,2001,158743,56.0,hatchback,groen,benzine,Handgeschakeld,5.0,3.0,989.0,790.0,15.0,140.0,4.0,40.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,daihatsu,groen,Green,2 (1K-2K),1500.0,daihatsu,Japan,2
82,100,4 (5K-10K),citroen,2012,70104,73.0,mpv,grijs,benzine,Handgeschakeld,5.0,4.0,1360.0,1155.0,16.2,155.0,5.0,56.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,citroen,grijs,Gray,4 (5K-10K),7500.0,citroen,France,4
83,101,5 (10K-15K),bmw,2008,265746,237.0,,zwart,diesel,Automaat,5.0,6.0,2993.0,2050.0,8.0,216.0,5.0,118.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,bmw,zwart,Black,,,bmw,Germany,5
84,102,4 (5K-10K),renault,2008,92458,113.0,mpv,zwart,benzine,Handgeschakeld,5.0,4.0,1598.0,1295.0,12.5,185.0,5.0,86.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,zwart,Black,4 (5K-10K),7500.0,renault,France,4
85,103,4 (5K-10K),seat,2006,81374,,hatchback,beige,benzine,Handgeschakeld,5.0,,,,,,5.0,1.0,,1,0,0,0,0,0,1,1,1,1,1,0,0,1,seat,beige,Beige,4 (5K-10K),7500.0,seat,Spain,4
86,105,2 (1K-2K),volkswagen,2004,250584,116.0,hatchback,zwart,benzine,Handgeschakeld,2.0,4.0,1598.0,1159.0,10.8,192.0,5.0,62.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,zwart,Black,2 (1K-2K),1500.0,volkswagen,Germany,2
87,106,6 (> 15K),bmw,2014,166102,136.0,stationwagon,grijs,benzine,Automaat,5.0,4.0,1598.0,1445.0,9.0,210.0,5.0,42.0,Euro6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bmw,grijs,Gray,6 (> 15K),,bmw,Germany,6
88,107,1 (< 1K),suzuki,2000,141373,54.0,hatchback,groen,benzine,Handgeschakeld,4.0,4.0,993.0,725.0,15.5,150.0,5.0,40.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,suzuki,groen,Green,1 (< 1K),500.0,suzuki,Japan,1
89,109,4 (5K-10K),volvo,2011,172453,109.0,sedan,zwart,diesel,Handgeschakeld,4.0,4.0,1560.0,1455.0,12.0,190.0,5.0,23.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,volvo,zwart,Black,4 (5K-10K),7500.0,volvo,South Korea,4
90,110,3 (2K-5K),alfa,1996,139516,,cabriolet,zwart,benzine,Handgeschakeld,2.0,4.0,,,,,,1.0,,1,0,0,0,0,0,0,1,1,1,1,1,0,1,alfa,zwart,Black,3 (2K-5K),2500.0,alfa,Italy,3
91,111,3 (2K-5K),smart,2011,92552,61.0,hatchback,zwart,benzine,Automaat,3.0,3.0,999.0,725.0,16.7,145.0,2.0,264.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,smart,zwart,Black,3 (2K-5K),2500.0,smart,Germany,3
92,112,4 (5K-10K),opel,2011,44656,68.0,stationwagon,blauw,benzine,Handgeschakeld,5.0,3.0,996.0,950.0,99.9,160.0,5.0,13.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,blauw,Blue,4 (5K-10K),7500.0,opel,Germany,4
93,114,1 (< 1K),suzuki,1998,269554,86.0,stationwagon,rood,benzine,Handgeschakeld,5.0,4.0,1298.0,965.0,,,5.0,1.0,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,suzuki,rood,Red,1 (< 1K),500.0,suzuki,Japan,1
94,115,3 (2K-5K),volkswagen,2003,253689,131.0,hatchback,blauw,diesel,Handgeschakeld,5.0,4.0,1896.0,1240.0,8.7,205.0,5.0,44.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,blauw,Blue,3 (2K-5K),2500.0,volkswagen,Germany,3
95,116,3 (2K-5K),volkswagen,2005,164114,54.0,hatchback,rood,benzine,,3.0,3.0,1198.0,973.0,17.5,148.0,4.0,1.0,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,volkswagen,rood,Red,3 (2K-5K),2500.0,volkswagen,Germany,3
96,117,5 (10K-15K),seat,2011,138658,120.0,stationwagon,grijs,benzine,Handgeschakeld,5.0,4.0,1798.0,1455.0,11.1,202.0,5.0,76.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,seat,grijs,Gray,,,seat,Spain,5
97,119,4 (5K-10K),land-rover,2000,267139,98.0,terreinwagen,beige,diesel,Handgeschakeld,3.0,4.0,1998.0,1455.0,,,4.0,1.0,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,land-rover,beige,Beige,4 (5K-10K),7500.0,land-rover,United Kingdom,4
98,120,1 (< 1K),renault,2007,91554,75.0,hatchback,geel,benzine,Handgeschakeld,5.0,4.0,1149.0,940.0,13.0,170.0,5.0,46.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,geel,Yellow,1 (< 1K),500.0,renault,France,1
99,122,4 (5K-10K),opel,2012,122808,85.0,hatchback,grijs,lpg g3,Handgeschakeld,3.0,4.0,1229.0,1063.0,14.7,168.0,5.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,opel,grijs,Gray,4 (5K-10K),7500.0,opel,Germany,4
100,123,2 (1K-2K),mazda,2003,255000,120.0,stationwagon,grijs,benzine,Handgeschakeld,5.0,4.0,1798.0,1310.0,11.2,192.0,,245.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,mazda,grijs,Gray,2 (1K-2K),1500.0,mazda,Japan,2
101,124,6 (> 15K),bmw,2014,165012,143.0,stationwagon,grijs,diesel,Automaat,5.0,4.0,1995.0,1475.0,9.2,210.0,5.0,27.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bmw,grijs,Gray,6 (> 15K),,bmw,Germany,6
102,125,6 (> 15K),saab,2009,114073,150.0,cabriolet,zwart,benzine,Handgeschakeld,2.0,4.0,1998.0,1565.0,10.5,205.0,4.0,90.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,saab,zwart,Black,6 (> 15K),,saab,Sweden,6
103,126,5 (10K-15K),mercedes-benz,2008,103689,170.0,sedan,grijs,diesel,Automaat,4.0,4.0,2148.0,1505.0,8.0,227.0,5.0,77.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mercedes-benz,grijs,Gray,,,mercedes-benz,Germany,5
104,127,2 (1K-2K),volkswagen,2002,240526,105.0,hatchback,blauw,benzine,Handgeschakeld,5.0,4.0,1595.0,1145.0,11.0,192.0,5.0,72.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,blauw,Blue,2 (1K-2K),1500.0,volkswagen,Germany,2
105,130,4 (5K-10K),ford,2011,241433,97.0,stationwagon,bruin,diesel,Handgeschakeld,5.0,4.0,1560.0,1262.0,13.0,182.0,5.0,13.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ford,bruin,Brown,4 (5K-10K),7500.0,ford,United States,4
106,131,4 (5K-10K),fiat,2011,66171,70.0,cabriolet,blauw,benzine,Handgeschakeld,3.0,4.0,1242.0,840.0,99.9,160.0,4.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,fiat,blauw,Blue,4 (5K-10K),7500.0,fiat,Italy,4
107,132,1 (< 1K),renault,2000,155669,59.0,hatchback,blauw,benzine,Handgeschakeld,2.0,4.0,1149.0,855.0,99.9,,5.0,50.0,Euro2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,renault,blauw,Blue,1 (< 1K),500.0,renault,France,1
108,133,3 (2K-5K),peugeot,2004,178500,109.0,cabriolet,grijs,benzine,Handgeschakeld,2.0,4.0,1587.0,1115.0,10.6,193.0,4.0,70.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,peugeot,grijs,Gray,3 (2K-5K),2500.0,peugeot,France,3
109,134,3 (2K-5K),volkswagen,2002,177663,102.0,hatchback,blauw,benzine,Automaat,5.0,4.0,1595.0,1159.0,12.0,185.0,5.0,101.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,blauw,Blue,3 (2K-5K),2500.0,volkswagen,Germany,3
110,135,3 (2K-5K),opel,2007,179858,120.0,mpv,,diesel,Handgeschakeld,5.0,4.0,1910.0,1513.0,12.0,186.0,,1.0,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,opel,,,3 (2K-5K),2500.0,opel,Germany,3
111,136,1 (< 1K),renault,2002,208576,,mpv,groen,benzine,Automaat,4.0,4.0,1998.0,,,,5.0,1.0,Euro3,1,0,0,0,0,0,0,0,1,1,1,0,0,0,renault,groen,Green,1 (< 1K),500.0,renault,France,1
112,138,1 (< 1K),peugeot,1998,143396,,sedan,blauw,benzine,Handgeschakeld,4.0,4.0,,,,,,1.0,,1,0,0,0,0,0,0,1,1,1,1,1,0,1,peugeot,blauw,Blue,1 (< 1K),500.0,peugeot,France,1
113,139,5 (10K-15K),hyundai,2015,43708,101.0,hatchback,grijs,benzine,Automaat,5.0,4.0,1396.0,1031.0,13.0,170.0,5.0,44.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hyundai,grijs,Gray,,,hyundai,South Korea,5
114,140,4 (5K-10K),bmw,2005,148105,129.0,hatchback,grijs,benzine,Handgeschakeld,5.0,4.0,1995.0,1235.0,10.1,210.0,,92.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,bmw,grijs,Gray,4 (5K-10K),7500.0,bmw,Germany,4
115,141,2 (1K-2K),volvo,1998,404353,144.0,stationwagon,grijs,benzine,Handgeschakeld,4.0,5.0,2435.0,1453.0,10.4,205.0,5.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,volvo,grijs,Gray,2 (1K-2K),1500.0,volvo,South Korea,2
116,143,2 (1K-2K),renault,2002,212617,95.0,mpv,rood,benzine,Handgeschakeld,5.0,4.0,1390.0,1210.0,12.9,173.0,5.0,77.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,rood,Red,2 (1K-2K),1500.0,renault,France,2
117,144,2 (1K-2K),ford,2000,185381,101.0,stationwagon,blauw,benzine,Handgeschakeld,5.0,4.0,1596.0,1093.0,11.3,185.0,5.0,71.0,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ford,blauw,Blue,2 (1K-2K),1500.0,ford,United States,2
118,145,3 (2K-5K),peugeot,2005,187720,109.0,stationwagon,grijs,benzine,Handgeschakeld,4.0,4.0,1587.0,1299.0,11.9,182.0,7.0,82.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,peugeot,grijs,Gray,3 (2K-5K),2500.0,peugeot,France,3
119,146,6 (> 15K),mercedes-benz,2014,88100,156.0,sedan,grijs,benzine,Automaat,4.0,4.0,1595.0,1330.0,9.0,230.0,5.0,26.0,Euro6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mercedes-benz,grijs,Gray,6 (> 15K),,mercedes-benz,Germany,6
120,148,4 (5K-10K),bmw,2001,149578,170.0,stationwagon,blauw,benzine,Handgeschakeld,5.0,6.0,2171.0,1405.0,,,5.0,120.0,Euro3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,bmw,blauw,Blue,4 (5K-10K),7500.0,bmw,Germany,4
121,149,1 (< 1K),citroen,1996,293087,110.0,hatchback,groen,benzine,,,,,,,,,1.0,,0,0,0,0,1,1,1,1,1,1,1,1,0,1,citroen,groen,Green,1 (< 1K),500.0,citroen,France,1
122,150,4 (5K-10K),ford,2006,84000,80.0,mpv,grijs,benzine,Handgeschakeld,5.0,4.0,1388.0,1056.0,13.7,163.0,5.0,58.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ford,grijs,Gray,4 (5K-10K),7500.0,ford,United States,4
123,152,3 (2K-5K),seat,2007,198094,102.0,stationwagon,grijs,benzine,Handgeschakeld,5.0,4.0,1595.0,1334.0,13.0,181.0,5.0,91.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seat,grijs,Gray,3 (2K-5K),2500.0,seat,Spain,3
124,153,3 (2K-5K),seat,2006,288431,105.0,mpv,zwart,diesel,Handgeschakeld,4.0,4.0,1896.0,1265.0,11.3,184.0,5.0,39.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seat,zwart,Black,3 (2K-5K),2500.0,seat,Spain,3
125,154,2 (1K-2K),volkswagen,1999,254606,75.0,hatchback,zwart,benzine,Handgeschakeld,4.0,4.0,1390.0,,,,5.0,1.0,,0,0,0,0,0,0,0,0,1,1,1,0,0,1,volkswagen,zwart,Black,2 (1K-2K),1500.0,volkswagen,Germany,2
126,156,4 (5K-10K),volkswagen,2010,148170,105.0,hatchback,zwart,benzine,Handgeschakeld,5.0,4.0,1198.0,,,,5.0,1.0,,0,0,0,0,0,0,0,0,1,1,1,0,0,1,volkswagen,zwart,Black,4 (5K-10K),7500.0,volkswagen,Germany,4
127,158,4 (5K-10K),peugeot,2009,78305,120.0,cabriolet,zwart,benzine,Handgeschakeld,2.0,4.0,1598.0,1327.0,10.7,200.0,4.0,59.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,peugeot,zwart,Black,4 (5K-10K),7500.0,peugeot,France,4
128,159,4 (5K-10K),ford,2004,148217,116.0,mpv,grijs,benzine,Handgeschakeld,5.0,4.0,1998.0,1569.0,15.4,177.0,5.0,145.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ford,grijs,Gray,4 (5K-10K),7500.0,ford,United States,4
129,160,1 (< 1K),peugeot,2005,307744,68.0,stationwagon,grijs,diesel,Handgeschakeld,5.0,4.0,1398.0,1010.0,14.6,166.0,5.0,21.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,peugeot,grijs,Gray,1 (< 1K),500.0,peugeot,France,1
130,161,6 (> 15K),mini,2014,41847,184.0,mpv,zwart,benzine,Handgeschakeld,5.0,4.0,1598.0,,,,5.0,1.0,,0,0,0,0,0,0,0,0,1,1,1,0,0,1,mini,zwart,Black,6 (> 15K),,mini,United Kingdom,6
131,162,6 (> 15K),bmw,2013,54476,235.0,stationwagon,grijs,benzine,Handgeschakeld,4.0,4.0,1598.0,,99.9,195.0,5.0,28.0,Euro5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bmw,grijs,Gray,6 (> 15K),,bmw,Germany,6
132,163,3 (2K-5K),skoda,2005,225000,102.0,hatchback,zwart,lpg g3,Handgeschakeld,5.0,4.0,1595.0,1255.0,12.3,190.0,,77.0,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,skoda,zwart,Black,3 (2K-5K),2500.0,skoda,Czech Republic,3
133,165,6 (> 15K),volkswagen,2014,68125,230.0,hatchback,rood,benzine,Automaat,5.0,4.0,1984.0,1324.0,6.4,248.0,5.0,53.0,Euro6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,rood,Red,6 (> 15K),,volkswagen,Germany,6
134,167,2 (1K-2K),bmw,1999,223287,105.0,hatchback,groen,benzine,Handgeschakeld,3.0,4.0,1895.0,1150.0,11.9,190.0,5.0,87.0,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bmw,groen,Green,2 (1K-2K),1500.0,bmw,Germany,2
135,168,3 (2K-5K),honda,2005,171237,90.0,hatchback,grijs,benzine,Handgeschakeld,2.0,4.0,1396.0,1605.0,99.9,,5.0,1.0,Euro4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,honda,grijs,Gray,3 (2K-5K),2500.0,honda,Japan,3
136,169,3 (2K-5K),volvo,1996,360107,135.0,stationwagon,paars,benzine,Handgeschakeld,5.0,4.0,2316.0,1449.0,9.9,200.0,5.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,volvo,paars,Violet,3 (2K-5K),2500.0,volvo,South Korea,3
137,172,6 (> 15K),jaguar,2009,36200,511.0,cabriolet,grijs,benzine,Automaat,2.0,8.0,4997.0,1739.0,4.8,250.0,4.0,193.0,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jaguar,grijs,Gray,6 (> 15K),,jaguar,United Kingdom,6
138,173,6 (> 15K),mini,2014,45422,98.0,,wit,benzine,Handgeschakeld,,4.0,1598.0,1240.0,11.9,173.0,5.0,43.0,Euro6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,mini,wit,White,6 (> 15K),,mini,United Kingdom,6
139,174,6 (> 15K),chevrolet,2000,224000,,,wit,lpg g3,Automaat,,8.0,5700.0,,,,,1.0,,1,1,0,0,0,1,0,0,1,1,1,1,0,1,chevrolet,wit,White,6 (> 15K),,chevrolet,United States,6
140,175,3 (2K-5K),mercedes-benz,2002,324421,143.0,stationwagon,blauw,diesel,Handgeschakeld,5.0,4.0,2148.0,,,214.0,5.0,1.0,,0,0,0,0,0,0,0,0,1,1,0,0,0,1,mercedes-benz,blauw,Blue,3 (2K-5K),2500.0,mercedes-benz,Germany,3
141,176,2 (1K-2K),renault,2002,251352,120.0,stationwagon,zwart,benzine,Handgeschakeld,5.0,4.0,1783.0,1290.0,10.9,200.0,5.0,88.0,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,zwart,Black,2 (1K-2K),1500.0,renault,France,2
142,177,4 (5K-10K),toyota,2013,39300,68.0,hatchback,oranje,benzine,Handgeschakeld,4.0,,998.0,805.0,,157.0,4.0,6.0,Euro5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,toyota,,,4 (5K-10K),7500.0,toyota,Japan,4
143,178,4 (5K-10K),audi,2006,205958,131.0,stationwagon,zwart,benzine,Automaat,5.0,4.0,1984.0,1425.0,10.0,202.0,5.0,96.0,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,audi,zwart,Black,4 (5K-10K),7500.0,audi,Germany,4
144,180,4 (5K-10K),peugeot,2006,183113,125.0,sedan,zwart,benzine,Handgeschakeld,4.0,4.0,1749.0,1375.0,,,5.0,87.0,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,peugeot,zwart,Black,4 (5K-10K),7500.0,peugeot,France,4
