,id,price_category,make,year,mileage,power,car_type,color,fuel_type,transmission,n_doors,n_cylinders,displacement,dry_weight,acceleration,top_speed,n_seats,emission,emission_label,flg_missing_power,flg_missing_car_type,flg_missing_color,flg_missing_fuel_type,flg_missing_transmission,flg_missing_n_doors,flg_missing_n_cylinders,flg_missing_displacement,flg_missing_dry_weight,flg_missing_acceleration,flg_missing_top_speed,flg_missing_n_seats,flg_missing_emission,flg_missing_emission_label,car_maker,Color Dutch,Color English,class,average price,car_make,country
102,125,6 (> 15K),saab,2009,114073,150,cabriolet,zwart,benzine,Handgeschakeld,2,4,1998,1565,10.5,205,4,90,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,saab,zwart,Black,6 (> 15K),,saab,Sweden
103,126,5 (10K-15K),mercedes-benz,2008,103689,170,sedan,grijs,diesel,Automaat,4,4,2148,1505,8.0,227,5,77,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mercedes-benz,grijs,Gray,,,mercedes-benz,Germany
104,127,2 (1K-2K),volkswagen,2002,240526,105,hatchback,blauw,benzine,Handgeschakeld,5,4,1595,1145,11.0,192,5,72,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,blauw,Blue,2 (1K-2K),1500.0,volkswagen,Germany
105,130,4 (5K-10K),ford,2011,241433,97,stationwagon,bruin,diesel,Handgeschakeld,5,4,1560,1262,13.0,182,5,13,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ford,bruin,Brown,4 (5K-10K),7500.0,ford,United States
106,131,4 (5K-10K),fiat,2011,66171,70,cabriolet,blauw,benzine,Handgeschakeld,3,4,1242,840,99.9,160,4,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,fiat,blauw,Blue,4 (5K-10K),7500.0,fiat,Italy
107,132,1 (< 1K),renault,2000,155669,59,hatchback,blauw,benzine,Handgeschakeld,2,4,1149,855,99.9,,5,50,Euro2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,renault,blauw,Blue,1 (< 1K),500.0,renault,France
108,133,3 (2K-5K),peugeot,2004,178500,109,cabriolet,grijs,benzine,Handgeschakeld,2,4,1587,1115,10.6,193,4,70,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,peugeot,grijs,Gray,3 (2K-5K),2500.0,peugeot,France
109,134,3 (2K-5K),volkswagen,2002,177663,102,hatchback,blauw,benzine,Automaat,5,4,1595,1159,12.0,185,5,101,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,blauw,Blue,3 (2K-5K),2500.0,volkswagen,Germany
110,135,3 (2K-5K),opel,2007,179858,120,mpv,,diesel,Handgeschakeld,5,4,1910,1513,12.0,186,,1,,0,0,1,0,0,0,0,0,0,0,0,1,0,1,opel,0,0,3 (2K-5K),2500.0,opel,Germany
111,136,1 (< 1K),renault,2002,208576,,mpv,groen,benzine,Automaat,4,4,1998,,,,5,1,Euro3,1,0,0,0,0,0,0,0,1,1,1,0,0,0,renault,groen,Green,1 (< 1K),500.0,renault,France
112,138,1 (< 1K),peugeot,1998,143396,,sedan,blauw,benzine,Handgeschakeld,4,4,,,,,,1,,1,0,0,0,0,0,0,1,1,1,1,1,0,1,peugeot,blauw,Blue,1 (< 1K),500.0,peugeot,France
113,139,5 (10K-15K),hyundai,2015,43708,101,hatchback,grijs,benzine,Automaat,5,4,1396,1031,13.0,170,5,44,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hyundai,grijs,Gray,,,hyundai,South Korea
114,140,4 (5K-10K),bmw,2005,148105,129,hatchback,grijs,benzine,Handgeschakeld,5,4,1995,1235,10.1,210,,92,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,bmw,grijs,Gray,4 (5K-10K),7500.0,bmw,Germany
115,141,2 (1K-2K),volvo,1998,404353,144,stationwagon,grijs,benzine,Handgeschakeld,4,5,2435,1453,10.4,205,5,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,volvo,grijs,Gray,2 (1K-2K),1500.0,volvo,South Korea
116,143,2 (1K-2K),renault,2002,212617,95,mpv,rood,benzine,Handgeschakeld,5,4,1390,1210,12.9,173,5,77,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,rood,Red,2 (1K-2K),1500.0,renault,France
117,144,2 (1K-2K),ford,2000,185381,101,stationwagon,blauw,benzine,Handgeschakeld,5,4,1596,1093,11.3,185,5,71,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ford,blauw,Blue,2 (1K-2K),1500.0,ford,United States
118,145,3 (2K-5K),peugeot,2005,187720,109,stationwagon,grijs,benzine,Handgeschakeld,4,4,1587,1299,11.9,182,7,82,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,peugeot,grijs,Gray,3 (2K-5K),2500.0,peugeot,France
119,146,6 (> 15K),mercedes-benz,2014,88100,156,sedan,grijs,benzine,Automaat,4,4,1595,1330,9.0,230,5,26,Euro6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mercedes-benz,grijs,Gray,6 (> 15K),,mercedes-benz,Germany
120,148,4 (5K-10K),bmw,2001,149578,170,stationwagon,blauw,benzine,Handgeschakeld,5,6,2171,1405,,,5,120,Euro3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,bmw,blauw,Blue,4 (5K-10K),7500.0,bmw,Germany
121,149,1 (< 1K),citroen,1996,293087,110,hatchback,groen,benzine,,,,,,,,,1,,0,0,0,0,1,1,1,1,1,1,1,1,0,1,citroen,groen,Green,1 (< 1K),500.0,citroen,France
122,150,4 (5K-10K),ford,2006,84000,80,mpv,grijs,benzine,Handgeschakeld,5,4,1388,1056,13.7,163,5,58,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ford,grijs,Gray,4 (5K-10K),7500.0,ford,United States
123,152,3 (2K-5K),seat,2007,198094,102,stationwagon,grijs,benzine,Handgeschakeld,5,4,1595,1334,13.0,181,5,91,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seat,grijs,Gray,3 (2K-5K),2500.0,seat,Spain
124,153,3 (2K-5K),seat,2006,288431,105,mpv,zwart,diesel,Handgeschakeld,4,4,1896,1265,11.3,184,5,39,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seat,zwart,Black,3 (2K-5K),2500.0,seat,Spain
125,154,2 (1K-2K),volkswagen,1999,254606,75,hatchback,zwart,benzine,Handgeschakeld,4,4,1390,,,,5,1,,0,0,0,0,0,0,0,0,1,1,1,0,0,1,volkswagen,zwart,Black,2 (1K-2K),1500.0,volkswagen,Germany
126,156,4 (5K-10K),volkswagen,2010,148170,105,hatchback,zwart,benzine,Handgeschakeld,5,4,1198,,,,5,1,,0,0,0,0,0,0,0,0,1,1,1,0,0,1,volkswagen,zwart,Black,4 (5K-10K),7500.0,volkswagen,Germany
127,158,4 (5K-10K),peugeot,2009,78305,120,cabriolet,zwart,benzine,Handgeschakeld,2,4,1598,1327,10.7,200,4,59,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,peugeot,zwart,Black,4 (5K-10K),7500.0,peugeot,France
128,159,4 (5K-10K),ford,2004,148217,116,mpv,grijs,benzine,Handgeschakeld,5,4,1998,1569,15.4,177,5,145,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ford,grijs,Gray,4 (5K-10K),7500.0,ford,United States
129,160,1 (< 1K),peugeot,2005,307744,68,stationwagon,grijs,diesel,Handgeschakeld,5,4,1398,1010,14.6,166,5,21,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,peugeot,grijs,Gray,1 (< 1K),500.0,peugeot,France
130,161,6 (> 15K),mini,2014,41847,184,mpv,zwart,benzine,Handgeschakeld,5,4,1598,,,,5,1,,0,0,0,0,0,0,0,0,1,1,1,0,0,1,mini,zwart,Black,6 (> 15K),,mini,United Kingdom
131,162,6 (> 15K),bmw,2013,54476,235,stationwagon,grijs,benzine,Handgeschakeld,4,4,1598,,99.9,195,5,28,Euro5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,bmw,grijs,Gray,6 (> 15K),,bmw,Germany
132,163,3 (2K-5K),skoda,2005,225000,102,hatchback,zwart,lpg g3,Handgeschakeld,5,4,1595,1255,12.3,190,,77,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,skoda,zwart,Black,3 (2K-5K),2500.0,skoda,Czech Republic
133,165,6 (> 15K),volkswagen,2014,68125,230,hatchback,rood,benzine,Automaat,5,4,1984,1324,6.4,248,5,53,Euro6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,rood,Red,6 (> 15K),,volkswagen,Germany
134,167,2 (1K-2K),bmw,1999,223287,105,hatchback,groen,benzine,Handgeschakeld,3,4,1895,1150,11.9,190,5,87,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bmw,groen,Green,2 (1K-2K),1500.0,bmw,Germany
135,168,3 (2K-5K),honda,2005,171237,90,hatchback,grijs,benzine,Handgeschakeld,2,4,1396,1605,99.9,,5,1,Euro4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,honda,grijs,Gray,3 (2K-5K),2500.0,honda,Japan
136,169,3 (2K-5K),volvo,1996,360107,135,stationwagon,paars,benzine,Handgeschakeld,5,4,2316,1449,9.9,200,5,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,volvo,paars,Violet,3 (2K-5K),2500.0,volvo,South Korea
137,172,6 (> 15K),jaguar,2009,36200,511,cabriolet,grijs,benzine,Automaat,2,8,4997,1739,4.8,250,4,193,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jaguar,grijs,Gray,6 (> 15K),,jaguar,United Kingdom
138,173,6 (> 15K),mini,2014,45422,98,,wit,benzine,Handgeschakeld,,4,1598,1240,11.9,173,5,43,Euro6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,mini,wit,White,6 (> 15K),,mini,United Kingdom
139,174,6 (> 15K),chevrolet,2000,224000,,,wit,lpg g3,Automaat,,8,5700,,,,,1,,1,1,0,0,0,1,0,0,1,1,1,1,0,1,chevrolet,wit,White,6 (> 15K),,chevrolet,United States
140,175,3 (2K-5K),mercedes-benz,2002,324421,143,stationwagon,blauw,diesel,Handgeschakeld,5,4,2148,,,214,5,1,,0,0,0,0,0,0,0,0,1,1,0,0,0,1,mercedes-benz,blauw,Blue,3 (2K-5K),2500.0,mercedes-benz,Germany
141,176,2 (1K-2K),renault,2002,251352,120,stationwagon,zwart,benzine,Handgeschakeld,5,4,1783,1290,10.9,200,5,88,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,zwart,Black,2 (1K-2K),1500.0,renault,France
142,177,4 (5K-10K),toyota,2013,39300,68,hatchback,oranje,benzine,Handgeschakeld,4,,998,805,,157,4,6,Euro5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,toyota,,,4 (5K-10K),7500.0,toyota,Japan
143,178,4 (5K-10K),audi,2006,205958,131,stationwagon,zwart,benzine,Automaat,5,4,1984,1425,10.0,202,5,96,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,audi,zwart,Black,4 (5K-10K),7500.0,audi,Germany
144,180,4 (5K-10K),peugeot,2006,183113,125,sedan,zwart,benzine,Handgeschakeld,4,4,1749,1375,,,5,87,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,peugeot,zwart,Black,4 (5K-10K),7500.0,peugeot,France
145,182,2 (1K-2K),audi,1999,210274,125,hatchback,grijs,benzine,Handgeschakeld,2,4,1781,1135,9.6,202,5,106,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,audi,grijs,Gray,2 (1K-2K),1500.0,audi,Germany
146,183,4 (5K-10K),audi,2006,263481,179,stationwagon,zwart,diesel,Automaat,5,6,2698,1850,9.0,215,5,133,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,audi,zwart,Black,4 (5K-10K),7500.0,audi,Germany
147,185,4 (5K-10K),opel,2006,140416,140,mpv,grijs,benzine,Handgeschakeld,5,4,1796,1403,11.3,197,7,91,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,grijs,Gray,4 (5K-10K),7500.0,opel,Germany
148,186,6 (> 15K),volvo,2012,231488,215,,zwart,diesel,Automaat,,5,2400,1715,88.0,205,5,83,Euro5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,volvo,zwart,Black,6 (> 15K),,volvo,South Korea
149,189,3 (2K-5K),volvo,2004,375155,116,stationwagon,zwart,diesel,Handgeschakeld,5,4,1870,1290,11.0,195,5,46,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volvo,zwart,Black,3 (2K-5K),2500.0,volvo,South Korea
150,190,3 (2K-5K),opel,2004,254946,69,hatchback,grijs,diesel,Handgeschakeld,3,4,1248,1010,15.0,,5,26,Euro4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,opel,grijs,Gray,3 (2K-5K),2500.0,opel,Germany
151,191,3 (2K-5K),hyundai,2005,168049,86,hatchback,grijs,benzine,Handgeschakeld,5,4,1341,972,12.0,164,5,40,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hyundai,grijs,Gray,3 (2K-5K),2500.0,hyundai,South Korea
152,193,2 (1K-2K),citroen,2006,348102,54,hatchback,geel,diesel,Handgeschakeld,3,4,1398,855,15.6,154,4,13,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,citroen,geel,Yellow,2 (1K-2K),1500.0,citroen,France
153,195,6 (> 15K),mazda,2015,60814,150,sedan,wit,diesel,Handgeschakeld,4,4,2191,1380,9.0,211,5,8,Euro6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mazda,wit,White,6 (> 15K),,mazda,Japan
154,198,4 (5K-10K),saab,2008,168803,150,stationwagon,zwart,diesel,Handgeschakeld,5,4,1910,1575,10.7,205,5,88,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,saab,zwart,Black,4 (5K-10K),7500.0,saab,Sweden
155,200,2 (1K-2K),renault,2003,284723,136,mpv,blauw,benzine,Handgeschakeld,5,4,1998,1689,12.5,185,5,128,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,blauw,Blue,2 (1K-2K),1500.0,renault,France
156,201,5 (10K-15K),volkswagen,2011,138110,161,hatchback,zwart,benzine,Automaat,5,4,1390,1261,8.0,220,5,43,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,zwart,Black,,,volkswagen,Germany
157,202,3 (2K-5K),kia,2004,128000,61,hatchback,zwart,benzine,Handgeschakeld,5,4,999,836,16.4,150,5,27,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kia,zwart,Black,3 (2K-5K),2500.0,kia,South Korea
158,203,4 (5K-10K),volvo,2011,149628,116,stationwagon,grijs,diesel,Handgeschakeld,5,4,1560,1437,11.0,190,5,23,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volvo,grijs,Gray,4 (5K-10K),7500.0,volvo,South Korea
159,204,3 (2K-5K),citroen,2011,103320,68,hatchback,grijs,benzine,Handgeschakeld,5,3,998,805,13.7,157,4,7,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,citroen,grijs,Gray,3 (2K-5K),2500.0,citroen,France
160,205,4 (5K-10K),bmw,2011,326324,184,stationwagon,grijs,diesel,Automaat,5,4,1995,1690,8.0,220,5,43,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bmw,grijs,Gray,4 (5K-10K),7500.0,bmw,Germany
161,206,3 (2K-5K),renault,2006,150595,111,mpv,grijs,benzine,Handgeschakeld,5,4,1598,1295,13.0,185,5,77,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,grijs,Gray,3 (2K-5K),2500.0,renault,France
162,207,3 (2K-5K),toyota,2006,137671,88,hatchback,oranje,benzine,Handgeschakeld,3,4,1296,995,12.0,170,5,45,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,toyota,,,3 (2K-5K),2500.0,toyota,Japan
163,208,1 (< 1K),mitsubishi,2001,165065,82,mpv,rood,benzine,Handgeschakeld,4,4,1299,1130,13.4,170,5,66,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mitsubishi,rood,Red,1 (< 1K),500.0,mitsubishi,Japan
164,210,3 (2K-5K),mercedes-benz,2008,790500,170,stationwagon,grijs,diesel,Automaat,5,4,2149,1710,9.0,218,5,106,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mercedes-benz,grijs,Gray,3 (2K-5K),2500.0,mercedes-benz,Germany
165,211,6 (> 15K),audi,2015,64596,,sedan,zwart,diesel,Handgeschakeld,4,4,1598,,,,5,1,,1,0,0,0,0,0,0,0,1,1,1,0,0,1,audi,zwart,Black,6 (> 15K),,audi,Germany
166,212,2 (1K-2K),ford,1999,201782,170,coupe,zwart,benzine,Automaat,2,6,2544,1397,10.4,206,4,135,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ford,zwart,Black,2 (1K-2K),1500.0,ford,United States
167,214,2 (1K-2K),opel,2000,192105,101,stationwagon,grijs,benzine,Handgeschakeld,5,4,1598,1129,12.0,183,5,89,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,grijs,Gray,2 (1K-2K),1500.0,opel,Germany
168,215,2 (1K-2K),volkswagen,1998,227127,75,cabriolet,blauw,benzine,Handgeschakeld,2,4,1781,,,163,4,1,,0,0,0,0,0,0,0,0,1,1,0,0,0,1,volkswagen,blauw,Blue,2 (1K-2K),1500.0,volkswagen,Germany
169,216,3 (2K-5K),volkswagen,1999,210306,116,hatchback,blauw,benzine,Handgeschakeld,3,4,1984,1203,10.9,185,,113,Euro2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,volkswagen,blauw,Blue,3 (2K-5K),2500.0,volkswagen,Germany
170,217,4 (5K-10K),chevrolet,2012,89809,65,hatchback,grijs,lpg,Handgeschakeld,5,4,995,929,,,,1,,0,0,0,0,0,0,0,0,0,1,1,1,0,1,chevrolet,grijs,Gray,4 (5K-10K),7500.0,chevrolet,United States
171,218,4 (5K-10K),mitsubishi,2013,60499,80,hatchback,blauw,benzine,Handgeschakeld,4,,1193,820,11.7,180,5,4,Euro5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,mitsubishi,blauw,Blue,4 (5K-10K),7500.0,mitsubishi,Japan
172,219,2 (1K-2K),renault,1999,181663,107,mpv,blauw,benzine,Automaat,5,4,1598,1255,13.8,180,5,85,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,blauw,Blue,2 (1K-2K),1500.0,renault,France
173,221,5 (10K-15K),peugeot,2010,9744,156,coupe,grijs,benzine,Handgeschakeld,2,4,1598,,,,,1,,0,0,0,0,0,0,0,0,1,1,1,1,0,1,peugeot,grijs,Gray,,,peugeot,France
174,222,2 (1K-2K),ford,2004,368454,109,mpv,grijs,diesel,Automaat,5,4,1560,1323,11.6,180,5,57,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ford,grijs,Gray,2 (1K-2K),1500.0,ford,United States
175,223,5 (10K-15K),volkswagen,2011,106427,122,stationwagon,grijs,benzine,Automaat,5,4,1390,1326,10.0,201,5,43,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,grijs,Gray,,,volkswagen,Germany
176,225,6 (> 15K),mercedes-benz,2007,118158,517,sedan,blauw,benzine,Automaat,4,1,5513,2080,4.6,250,5,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mercedes-benz,blauw,Blue,6 (> 15K),,mercedes-benz,Germany
177,226,3 (2K-5K),volkswagen,2007,122160,54,hatchback,zwart,benzine,Handgeschakeld,3,3,1198,973,17.5,148,4,50,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,zwart,Black,3 (2K-5K),2500.0,volkswagen,Germany
178,227,3 (2K-5K),renault,2012,94435,75,hatchback,wit,benzine,Handgeschakeld,3,4,1149,,12.3,170,4,23,Euro5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,renault,wit,White,3 (2K-5K),2500.0,renault,France
179,228,4 (5K-10K),ford,2013,126127,95,hatchback,zwart,diesel,Handgeschakeld,5,4,1560,1017,12.9,178,5,254,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ford,zwart,Black,4 (5K-10K),7500.0,ford,United States
180,229,4 (5K-10K),bmw,2006,265472,204,,zwart,diesel,Automaat,,6,2993,1830,8.0,210,5,146,Euro3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,bmw,zwart,Black,4 (5K-10K),7500.0,bmw,Germany
181,232,2 (1K-2K),suzuki,2001,145182,86,hatchback,grijs,benzine,Handgeschakeld,3,4,1298,765,,165,5,36,Euro3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,suzuki,grijs,Gray,2 (1K-2K),1500.0,suzuki,Japan
182,233,4 (5K-10K),toyota,2003,177000,125,terreinwagen,blauw,benzine,Handgeschakeld,3,4,1794,1125,12.2,175,,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,toyota,blauw,Blue,4 (5K-10K),7500.0,toyota,Japan
183,234,2 (1K-2K),daewoo,2003,199617,83,hatchback,blauw,benzine,Handgeschakeld,5,4,1399,970,12.1,170,5,79,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,daewoo,blauw,Blue,2 (1K-2K),1500.0,daewoo,South Korea
184,235,2 (1K-2K),mercedes-benz,2009,467359,109,stationwagon,blauw,diesel,Continu variabele transmissie,4,4,1992,1370,11.8,178,5,61,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mercedes-benz,blauw,Blue,2 (1K-2K),1500.0,mercedes-benz,Germany
185,236,5 (10K-15K),audi,2014,213672,110,sedan,grijs,diesel,Handgeschakeld,4,4,1598,1245,10.9,203,5,266,Euro6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,audi,grijs,Gray,,,audi,Germany
186,237,3 (2K-5K),citroen,2008,71487,68,hatchback,grijs,benzine,Handgeschakeld,2,,998,775,13.7,157,4,13,Euro4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,citroen,grijs,Gray,3 (2K-5K),2500.0,citroen,France
187,238,2 (1K-2K),daihatsu,2004,120448,58,hatchback,rood,benzine,Automaat,2,3,989,700,,,,1,,0,0,0,0,0,0,0,0,0,1,1,1,0,1,daihatsu,rood,Red,2 (1K-2K),1500.0,daihatsu,Japan
188,240,5 (10K-15K),honda,2013,52689,99,hatchback,grijs,benzine,Automaat,5,4,1339,,,,5,1,,0,0,0,0,0,0,0,0,1,1,1,0,0,1,honda,grijs,Gray,,,honda,Japan
189,241,1 (< 1K),nissan,2001,162296,114,mpv,blauw,benzine,Handgeschakeld,5,4,1769,1345,11.6,173,5,90,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,nissan,blauw,Blue,1 (< 1K),500.0,nissan,Japan
190,242,4 (5K-10K),skoda,2008,196999,163,sedan,blauw,diesel,Automaat,4,6,2496,1579,10.3,217,5,1,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,skoda,blauw,Blue,4 (5K-10K),7500.0,skoda,Czech Republic
191,243,4 (5K-10K),bmw,2006,173915,129,stationwagon,grijs,benzine,Handgeschakeld,4,4,1995,,,206,5,1,,0,0,0,0,0,0,0,0,1,1,0,0,0,1,bmw,grijs,Gray,4 (5K-10K),7500.0,bmw,Germany
192,244,2 (1K-2K),ford,2003,338833,136,mpv,blauw,diesel,Handgeschakeld,5,4,1997,1391,9.6,200,5,52,Euro3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ford,blauw,Blue,2 (1K-2K),1500.0,ford,United States
193,245,6 (> 15K),mercedes-benz,2015,85086,109,stationwagon,grijs,diesel,Automaat,5,4,1461,1325,11.6,190,5,265,Euro6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mercedes-benz,grijs,Gray,6 (> 15K),,mercedes-benz,Germany
194,246,5 (10K-15K),kia,2012,37417,105,hatchback,wit,benzine,Handgeschakeld,3,4,1396,1157,12.0,185,5,36,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kia,wit,White,,,kia,South Korea
195,248,3 (2K-5K),chevrolet,2007,96953,51,hatchback,blauw,benzine,Handgeschakeld,5,3,796,,,142,5,1,,0,0,0,0,0,0,0,0,1,1,0,0,0,1,chevrolet,blauw,Blue,3 (2K-5K),2500.0,chevrolet,United States
196,249,1 (< 1K),renault,2005,243211,135,stationwagon,groen,benzine,Handgeschakeld,4,4,1998,1285,10.1,204,5,99,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,renault,groen,Green,1 (< 1K),500.0,renault,France
197,250,5 (10K-15K),seat,2012,75611,120,stationwagon,zilver,benzine,Handgeschakeld,5,4,1798,1455,11.1,196,5,76,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seat,zilver,Silver,,,seat,Spain
198,251,3 (2K-5K),volkswagen,2006,189432,140,sedan,blauw,diesel,Handgeschakeld,4,4,1968,1429,9.8,209,5,63,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volkswagen,blauw,Blue,3 (2K-5K),2500.0,volkswagen,Germany
199,252,3 (2K-5K),opel,2007,150735,105,hatchback,zwart,benzine,Handgeschakeld,3,4,1589,1145,12.2,187,5,62,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,zwart,Black,3 (2K-5K),2500.0,opel,Germany
200,253,1 (< 1K),citroen,2000,253458,116,mpv,grijs,benzine,Handgeschakeld,5,4,1749,1220,12.6,190,5,91,Euro2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,citroen,grijs,Gray,1 (< 1K),500.0,citroen,France
201,254,4 (5K-10K),ford,2009,263820,116,stationwagon,grijs,diesel,Handgeschakeld,4,4,1997,2275,99.9,187,5,60,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ford,grijs,Gray,4 (5K-10K),7500.0,ford,United States
202,255,4 (5K-10K),hyundai,2008,12106,78,mpv,grijs,benzine,Automaat,4,,1248,935,99.9,,5,43,Euro4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,hyundai,grijs,Gray,4 (5K-10K),7500.0,hyundai,South Korea
203,257,4 (5K-10K),volvo,2011,194729,165,stationwagon,zwart,diesel,Automaat,5,5,1984,1524,9.0,215,5,66,Euro5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,volvo,zwart,Black,4 (5K-10K),7500.0,volvo,South Korea
204,259,4 (5K-10K),audi,2006,386374,429,stationwagon,grijs,diesel,Automaat,5,6,2967,1880,,,5,136,Euro4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,audi,grijs,Gray,4 (5K-10K),7500.0,audi,Germany
205,261,6 (> 15K),mercedes-benz,2015,126197,163,sedan,grijs,diesel,Automaat,4,4,2143,,,,5,1,,0,0,0,0,0,0,0,0,1,1,1,0,0,1,mercedes-benz,grijs,Gray,6 (> 15K),,mercedes-benz,Germany
206,264,6 (> 15K),volkswagen,2013,90094,141,,blauw,diesel,Handgeschakeld,,4,1968,1438,10.0,192,5,43,Euro5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,volkswagen,blauw,Blue,6 (> 15K),,volkswagen,Germany
207,265,2 (1K-2K),opel,2002,186980,84,hatchback,blauw,benzine,Handgeschakeld,5,4,1598,1063,13.0,180,5,75,Euro4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opel,blauw,Blue,2 (1K-2K),1500.0,opel,Germany
208,266,4 (5K-10K),chrysler,2000,122459,116,mpv,groen,diesel,Handgeschakeld,5,4,2499,1885,12.6,175,7,132,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,chrysler,groen,Green,4 (5K-10K),7500.0,chrysler,United States
